MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH29,KARNATAKA,555,Belgaum,5433,Chikodi,597114,Hadnal,383,364
29,KARNATAKA,555,Belgaum,5433,Chikodi,597210,Nainglaj,1131,913
29,KARNATAKA,555,Belgaum,5433,Chikodi,597211,Dhulaganawadi,108,48
29,KARNATAKA,555,Belgaum,5433,Chikodi,597212,Kuthali,297,241
29,KARNATAKA,555,Belgaum,5433,Chikodi,597213,Kothali,769,660
29,KARNATAKA,555,Belgaum,5433,Chikodi,597214,Chinchani,1273,829
29,KARNATAKA,555,Belgaum,5433,Chikodi,597215,Handyanwadi,517,498
29,KARNATAKA,555,Belgaum,5433,Chikodi,597216,Umrani,767,557
29,KARNATAKA,555,Belgaum,5433,Chikodi,597217,Itnal,288,216
29,KARNATAKA,555,Belgaum,5433,Chikodi,597218,Nagaramunnoli,1039,665
29,KARNATAKA,555,Belgaum,5433,Chikodi,597219,Belkud,575,376
29,KARNATAKA,555,Belgaum,5433,Chikodi,597220,Bambalwad,967,659
29,KARNATAKA,555,Belgaum,5433,Chikodi,597221,Kungatolli,294,244
29,KARNATAKA,555,Belgaum,5433,Chikodi,597222,Karoshi,1815,1549
29,KARNATAKA,555,Belgaum,5433,Chikodi,597223,Jainapur,668,634
29,KARNATAKA,555,Belgaum,5433,Chikodi,597224,Toranahalli,392,318
29,KARNATAKA,555,Belgaum,5433,Chikodi,597225,Bidrahalli,249,193
29,KARNATAKA,555,Belgaum,5433,Chikodi,597226,Hattarwat,428,319
29,KARNATAKA,555,Belgaum,5433,Chikodi,597227,Mangnur,307,286
29,KARNATAKA,555,Belgaum,5433,Chikodi,597228,Wadral,443,325
29,KARNATAKA,555,Belgaum,5433,Chikodi,597229,Majalatti,243,228
29,KARNATAKA,555,Belgaum,5433,Chikodi,597230,Khajagoudanhatti,218,179
29,KARNATAKA,555,Belgaum,5433,Chikodi,597231,Mugali,546,440
29,KARNATAKA,555,Belgaum,5433,Chikodi,597232,Kamatyanahatti ,491,478
29,KARNATAKA,555,Belgaum,5433,Chikodi,597233,Bennihalli,147,137
29,KARNATAKA,555,Belgaum,5433,Chikodi,597234,Karagaon,930,797
29,KARNATAKA,555,Belgaum,5433,Chikodi,597235,Donawad,113,88
29,KARNATAKA,555,Belgaum,5433,Chikodi,597236,Hanchinal (K.K.),715,677
29,KARNATAKA,555,Belgaum,5433,Chikodi,597237,Belagali,208,169
29,KARNATAKA,555,Belgaum,5433,Chikodi,597238,Kenchanatti,451,447
29,KARNATAKA,555,Belgaum,5433,Chikodi,597239,Meerapurhatti,386,316
29,KARNATAKA,555,Belgaum,5433,Chikodi,597240,Kabbur,8732,8150
29,KARNATAKA,555,Belgaum,5433,Chikodi,597241,Jodatti,231,189
29,KARNATAKA,555,Belgaum,5433,Chikodi,597242,Vijayanagar,450,450
29,KARNATAKA,555,Belgaum,5433,Chikodi,597243,Pogatyanatti,51,47
29,KARNATAKA,555,Belgaum,5433,Chikodi,597244,Jaganur,1537,1195
29,KARNATAKA,555,Belgaum,5433,Chikodi,597245,Mamadapur (Kk),1580,1436
29,KARNATAKA,555,Belgaum,5434,Athni,597246,Pandegaon,407,347
29,KARNATAKA,555,Belgaum,5434,Athni,597247,Khilegaon,1300,1112
29,KARNATAKA,555,Belgaum,5434,Athni,597248,Ajur,898,807
29,KARNATAKA,555,Belgaum,5434,Athni,597249,Anantapur,1465,964
29,KARNATAKA,555,Belgaum,5434,Athni,597250,Malabad,1068,933
29,KARNATAKA,555,Belgaum,5434,Athni,597251,Bevanoor,133,5
29,KARNATAKA,555,Belgaum,5434,Athni,597252,Tawashi,385,266
29,KARNATAKA,555,Belgaum,5434,Athni,597253,Naganur P.A.,700,457
29,KARNATAKA,555,Belgaum,5434,Athni,597254,Shirur,992,806
29,KARNATAKA,555,Belgaum,5434,Athni,597255,Sambaragi,3292,3018
29,KARNATAKA,555,Belgaum,5434,Athni,597256,Aralihatti,654,481
29,KARNATAKA,555,Belgaum,5434,Athni,597257,Bammanal,131,20
29,KARNATAKA,555,Belgaum,5434,Athni,597258,Vishnuvadi,137,13
29,KARNATAKA,555,Belgaum,5434,Athni,597259,Jakkaratti,405,321
29,KARNATAKA,555,Belgaum,5434,Athni,597260,Jambagi,1415,1035
29,KARNATAKA,555,Belgaum,5434,Athni,597261,Kallotti,305,258
29,KARNATAKA,555,Belgaum,5434,Athni,597262,Kiranagi,497,371
29,KARNATAKA,555,Belgaum,5434,Athni,597263,Balligeri,2431,1970
29,KARNATAKA,555,Belgaum,5434,Athni,597264,Gundewadi,1245,1070
29,KARNATAKA,555,Belgaum,5434,Athni,597265,Shivanoor,239,23
29,KARNATAKA,555,Belgaum,5434,Athni,597267,Tevaratti,230,189
29,KARNATAKA,555,Belgaum,5434,Athni,597268,Siddewadi,685,685
29,KARNATAKA,555,Belgaum,5434,Athni,597269,Hanamapur,319,167
29,KARNATAKA,555,Belgaum,5434,Athni,597270,Agrani-Ingalgaon,507,447
29,KARNATAKA,555,Belgaum,5434,Athni,597271,Abbihal,579,573
29,KARNATAKA,555,Belgaum,5434,Athni,597273,Mavinahatti,337,337
29,KARNATAKA,555,Belgaum,5434,Athni,597274,Chamakeri,521,264
29,KARNATAKA,555,Belgaum,5434,Athni,597275,Bedarahatti,129,12
29,KARNATAKA,555,Belgaum,5434,Athni,597276,Kagawad,2434,2389
29,KARNATAKA,555,Belgaum,5434,Athni,597277,Mangavati,409,384
29,KARNATAKA,555,Belgaum,5434,Athni,597278,Jugul,2222,2222
29,KARNATAKA,555,Belgaum,5434,Athni,597279,Shahapur,215,196
29,KARNATAKA,555,Belgaum,5434,Athni,597280,Shiraguppi,4187,4110
29,KARNATAKA,555,Belgaum,5434,Athni,597281,Molwad,1701,1700
29,KARNATAKA,555,Belgaum,5434,Athni,597282,Kusnal,550,533
29,KARNATAKA,555,Belgaum,5434,Athni,597283,Ugar Budruk,3090,2768
29,KARNATAKA,555,Belgaum,5434,Athni,597284,Ugar Khurd,7597,6852
29,KARNATAKA,555,Belgaum,5434,Athni,597285,Farida Khanawadi,259,210
29,KARNATAKA,555,Belgaum,5434,Athni,597286,Shedbal ,2933,2923
29,KARNATAKA,555,Belgaum,5434,Athni,597287,Lokur,524,524
29,KARNATAKA,555,Belgaum,5434,Athni,597288,Mangasuli,2617,2514
29,KARNATAKA,555,Belgaum,5434,Athni,597289,Kempwad,1162,1059
29,KARNATAKA,555,Belgaum,5434,Athni,597290,Navalihal,210,184
29,KARNATAKA,555,Belgaum,5434,Athni,597291,Koulgudd,1087,1060
29,KARNATAKA,555,Belgaum,5434,Athni,597292,Mole,1869,1565
29,KARNATAKA,555,Belgaum,5434,Athni,597293,Katral,254,197
29,KARNATAKA,555,Belgaum,5434,Athni,597294,Ainapur,3112,2424
29,KARNATAKA,555,Belgaum,5434,Athni,597295,Krishna Kittur,2226,1949
29,KARNATAKA,555,Belgaum,5434,Athni,597296,Banajawad,28,28
29,KARNATAKA,555,Belgaum,5434,Athni,597297,Muragundi,951,794
29,KARNATAKA,555,Belgaum,5434,Athni,597298,Masarguppi,330,242
29,KARNATAKA,555,Belgaum,5434,Athni,597299,Devaradderahatti,26,9
29,KARNATAKA,555,Belgaum,5434,Athni,597301,Tangadi,781,696
29,KARNATAKA,555,Belgaum,5434,Athni,597302,Shinal,1039,1004
29,KARNATAKA,555,Belgaum,5434,Athni,597303,Sankonahatti,511,301
29,KARNATAKA,555,Belgaum,5434,Athni,597304,Hulagabali,2328,2283
29,KARNATAKA,555,Belgaum,5434,Athni,597305,Nadi-Ingalgaon,1909,1474
29,KARNATAKA,555,Belgaum,5434,Athni,597306,Teerth,352,299
29,KARNATAKA,555,Belgaum,5434,Athni,597307,Saptasagar,3069,2905
29,KARNATAKA,555,Belgaum,5434,Athni,597308,Chikkud,319,267
29,KARNATAKA,555,Belgaum,5434,Athni,597309,Darur,1805,1450
29,KARNATAKA,555,Belgaum,5434,Athni,597310,Halyal,986,871
29,KARNATAKA,555,Belgaum,5434,Athni,597311,Avarkhod,1312,1204
29,KARNATAKA,555,Belgaum,5434,Athni,597312,Naganur P.K.,2209,2047
29,KARNATAKA,555,Belgaum,5434,Athni,597313,Khavatkoppa,113,47
29,KARNATAKA,555,Belgaum,5434,Athni,597314,Sankaratti,1241,1213
29,KARNATAKA,555,Belgaum,5434,Athni,597315,Shegunshi,1327,1257
29,KARNATAKA,555,Belgaum,5434,Athni,597316,Dodwad,135,113
29,KARNATAKA,555,Belgaum,5434,Athni,597317,Satti,2677,2253
29,KARNATAKA,555,Belgaum,5434,Athni,597318,Radderahatti,295,31
29,KARNATAKA,555,Belgaum,5434,Athni,597319,Nandeshwar,682,589
29,KARNATAKA,555,Belgaum,5434,Athni,597320,Mahishwadgi,1414,1356
29,KARNATAKA,555,Belgaum,5434,Athni,597321,Janawad,595,514
29,KARNATAKA,555,Belgaum,5434,Athni,597322,Savadi,1756,1436
29,KARNATAKA,555,Belgaum,5434,Athni,597323,Ramateerth,250,142
29,KARNATAKA,555,Belgaum,5434,Athni,597324,Kakamari,2472,2371
29,KARNATAKA,555,Belgaum,5434,Athni,597325,Kottalgi,1089,873
29,KARNATAKA,555,Belgaum,5434,Athni,597326,Bannur,320,185
29,KARNATAKA,555,Belgaum,5434,Athni,597327,Telsang,1934,1266
29,KARNATAKA,555,Belgaum,5434,Athni,597328,Kannal,283,88
29,KARNATAKA,555,Belgaum,5434,Athni,597329,Fadatarawadi,515,49
29,KARNATAKA,555,Belgaum,5434,Athni,597331,Kohalli,2414,2013
29,KARNATAKA,555,Belgaum,5434,Athni,597332,Keskaradaddi,613,613
29,KARNATAKA,555,Belgaum,5434,Athni,597333,Adalatti,486,200
29,KARNATAKA,555,Belgaum,5434,Athni,597334,Adahalli,510,322
29,KARNATAKA,555,Belgaum,5434,Athni,597335,Yelihadalagi,1810,1357
29,KARNATAKA,555,Belgaum,5434,Athni,597336,Yakkanchi,390,140
29,KARNATAKA,555,Belgaum,5434,Athni,597337,Badachi,620,373
29,KARNATAKA,555,Belgaum,5434,Athni,597338,Desairatti,350,216
29,KARNATAKA,555,Belgaum,5434,Athni,597339,Khotanatti,243,233
29,KARNATAKA,555,Belgaum,5434,Athni,597340,Aratal,1694,1609
29,KARNATAKA,555,Belgaum,5434,Athni,597341,Halalli,495,368
29,KARNATAKA,555,Belgaum,5434,Athni,597342,Badagi,497,405
29,KARNATAKA,555,Belgaum,5434,Athni,597343,Yallammawadi,335,335
29,KARNATAKA,555,Belgaum,5434,Athni,597344,Dhabadhabahatti,183,160
29,KARNATAKA,555,Belgaum,5434,Athni,597346,Buralatti,212,161
29,KARNATAKA,555,Belgaum,5434,Athni,597347,Katageri,1708,1277
29,KARNATAKA,555,Belgaum,5434,Athni,597348,Kodaganoor,497,258
29,KARNATAKA,555,Belgaum,5434,Athni,597349,Nandagaon,1681,1379
29,KARNATAKA,555,Belgaum,5434,Athni,597350,Ghatanatti,318,222
29,KARNATAKA,555,Belgaum,5434,Athni,597351,Balawad,401,308
29,KARNATAKA,555,Belgaum,5434,Athni,597352,Shirahatti,1583,1529
29,KARNATAKA,555,Belgaum,5434,Athni,597353,Junjarwad,680,597
29,KARNATAKA,555,Belgaum,5434,Athni,597354,Suttatti,518,353
29,KARNATAKA,555,Belgaum,5435,Raybag ,597355,Soundatti,1822,1563
29,KARNATAKA,555,Belgaum,5435,Raybag ,597356,Diggewadi (Old),1911,1651
29,KARNATAKA,555,Belgaum,5435,Raybag ,597357,Jalalpur,705,660
29,KARNATAKA,555,Belgaum,5435,Raybag ,597358,Bhiradi,1634,1453
29,KARNATAKA,555,Belgaum,5435,Raybag ,597359,Chinchali,4826,4603
29,KARNATAKA,555,Belgaum,5435,Raybag ,597361,Kanchakarawadi,5477,4650
29,KARNATAKA,555,Belgaum,5435,Raybag ,597362,Yadrav,470,382
29,KARNATAKA,555,Belgaum,5435,Raybag ,597363,Nasalapur,1103,870
29,KARNATAKA,555,Belgaum,5435,Raybag ,597364,Nandikurali,2336,2161
29,KARNATAKA,555,Belgaum,5435,Raybag ,597365,Kempatti,654,578
29,KARNATAKA,555,Belgaum,5435,Raybag ,597366,Mekhali,1390,1160
29,KARNATAKA,555,Belgaum,5435,Raybag ,597367,Maradi,231,160
29,KARNATAKA,555,Belgaum,5435,Raybag ,597368,Devanakatti,158,109
29,KARNATAKA,555,Belgaum,5435,Raybag ,597369,Budihal,438,262
29,KARNATAKA,555,Belgaum,5435,Raybag ,597370,Bavachi,359,45
29,KARNATAKA,555,Belgaum,5435,Raybag ,597371,Hubbarwadi,1380,1132
29,KARNATAKA,555,Belgaum,5435,Raybag ,597372,Nagaral,547,494
29,KARNATAKA,555,Belgaum,5435,Raybag ,597373,Bommanal,470,438
29,KARNATAKA,555,Belgaum,5435,Raybag ,597374,Biranal,241,203
29,KARNATAKA,555,Belgaum,5435,Raybag ,597375,Byakud,595,557
29,KARNATAKA,555,Belgaum,5435,Raybag ,597376,Mavinhonda,250,206
29,KARNATAKA,555,Belgaum,5435,Raybag ,597377,Girinaikwadi,118,78
29,KARNATAKA,555,Belgaum,5435,Raybag ,597378,Jodahatti,705,629
29,KARNATAKA,555,Belgaum,5435,Raybag ,597379,Bhendwad,725,483
29,KARNATAKA,555,Belgaum,5435,Raybag ,597380,Mantur,454,340
29,KARNATAKA,555,Belgaum,5435,Raybag ,597381,Nipanal,1054,894
29,KARNATAKA,555,Belgaum,5435,Raybag ,597382,Kankanawadi,621,426
29,KARNATAKA,555,Belgaum,5435,Raybag ,597383,Kudachi (Rural),5483,4484
29,KARNATAKA,555,Belgaum,5435,Raybag ,597384,Gundwad,352,193
