MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
10,BIHAR,230,Patna,1408,Masaurhi ,245905,Bara,402,332
10,BIHAR,230,Patna,1408,Masaurhi ,245906,Raunia,167,122
10,BIHAR,230,Patna,1408,Masaurhi ,245907,Nagauli,43,39
10,BIHAR,230,Patna,1408,Masaurhi ,245908,Bijaura,313,285
10,BIHAR,230,Patna,1408,Masaurhi ,245909,Bhujaur,225,48
10,BIHAR,230,Patna,1408,Masaurhi ,245910,Basaur,405,100
10,BIHAR,230,Patna,1408,Masaurhi ,245911,Tineri,561,101
10,BIHAR,230,Patna,1408,Masaurhi ,245912,Bhataurha,204,120
10,BIHAR,230,Patna,1408,Masaurhi ,245913,Jamalpur,209,55
10,BIHAR,230,Patna,1408,Masaurhi ,245914,Nadaul,269,162
10,BIHAR,230,Patna,1408,Masaurhi ,245915,Bairam Chak,221,106
10,BIHAR,230,Patna,1408,Masaurhi ,245916,Kadehra,49,44
10,BIHAR,230,Patna,1408,Masaurhi ,245917,Pipra,240,205
10,BIHAR,230,Patna,1408,Masaurhi ,245918,Mahua Bigha,74,66
10,BIHAR,230,Patna,1408,Masaurhi ,245919,Birra,833,648
10,BIHAR,230,Patna,1408,Masaurhi ,245920,Rewan,834,200
10,BIHAR,230,Patna,1408,Masaurhi ,245921,Saguni,212,101
10,BIHAR,230,Patna,1408,Masaurhi ,245922,Hasanpura,147,112
10,BIHAR,230,Patna,1408,Masaurhi ,245924,Jagpura,358,253
10,BIHAR,230,Patna,1408,Masaurhi ,245925,Bhaisawan,916,873
10,BIHAR,230,Patna,1408,Masaurhi ,245926,Dariapur,314,268
10,BIHAR,230,Patna,1409,Dhanarua,245928,Nanauri,657,508
10,BIHAR,230,Patna,1409,Dhanarua,245929,Bhagwanpur,199,188
10,BIHAR,230,Patna,1409,Dhanarua,245930,Mianchak,136,118
10,BIHAR,230,Patna,1409,Dhanarua,245931,Seoti,126,89
10,BIHAR,230,Patna,1409,Dhanarua,245932,Muhammadpur,159,43
10,BIHAR,230,Patna,1409,Dhanarua,245933,Jamalpur,90,72
10,BIHAR,230,Patna,1409,Dhanarua,245934,Deokali,191,165
10,BIHAR,230,Patna,1409,Dhanarua,245935,Aurangpur,246,235
10,BIHAR,230,Patna,1409,Dhanarua,245936,Khurrampur,68,66
10,BIHAR,230,Patna,1409,Dhanarua,245937,Kashinagar,247,126
10,BIHAR,230,Patna,1409,Dhanarua,245938,Safipur,143,30
10,BIHAR,230,Patna,1409,Dhanarua,245939,Sisauna,113,73
10,BIHAR,230,Patna,1409,Dhanarua,245940,Paranpura,78,37
10,BIHAR,230,Patna,1409,Dhanarua,245941,Sonmai,967,936
10,BIHAR,230,Patna,1409,Dhanarua,245942,Oiara,673,175
10,BIHAR,230,Patna,1409,Dhanarua,245943,Ziauddin Chak,39,39
10,BIHAR,230,Patna,1409,Dhanarua,245944,Mirzapur,16,7
10,BIHAR,230,Patna,1409,Dhanarua,245945,Bir,322,127
10,BIHAR,230,Patna,1409,Dhanarua,245946,Rasula,56,25
10,BIHAR,230,Patna,1409,Dhanarua,245947,Hulas Chak,264,111
10,BIHAR,230,Patna,1409,Dhanarua,245950,Hansapur,236,89
10,BIHAR,230,Patna,1409,Dhanarua,245951,Sheodaha,381,112
10,BIHAR,230,Patna,1409,Dhanarua,245952,Chhitrauli,111,52
10,BIHAR,230,Patna,1409,Dhanarua,245953,Abdhara,192,98
10,BIHAR,230,Patna,1409,Dhanarua,245954,Pabhera,824,692
10,BIHAR,230,Patna,1409,Dhanarua,245955,Pabheri,418,224
10,BIHAR,230,Patna,1409,Dhanarua,245956,Dumra,570,503
10,BIHAR,230,Patna,1409,Dhanarua,245957,Milik,19,17
10,BIHAR,230,Patna,1409,Dhanarua,245958,Nawasi Chak,80,65
10,BIHAR,230,Patna,1409,Dhanarua,245959,Dost Muhammadpur,325,233
10,BIHAR,230,Patna,1409,Dhanarua,245960,Kaili,305,156
10,BIHAR,230,Patna,1409,Dhanarua,245961,Bhaipur,46,38
10,BIHAR,230,Patna,1409,Dhanarua,245962,Rarha,350,326
10,BIHAR,230,Patna,1409,Dhanarua,245963,Dhanruwa,340,293
10,BIHAR,230,Patna,1409,Dhanarua,245964,Sahru,323,246
10,BIHAR,230,Patna,1409,Dhanarua,245967,Bhakhri,291,185
10,BIHAR,230,Patna,1409,Dhanarua,245970,Mustafapur,88,64
10,BIHAR,230,Patna,1409,Dhanarua,245971,Nadpura,500,306
10,BIHAR,230,Patna,1409,Dhanarua,245973,Gauspur Dubhara,776,37
10,BIHAR,230,Patna,1409,Dhanarua,245974,Fatehpur,213,18
10,BIHAR,230,Patna,1409,Dhanarua,245975,Rupaspur,52,22
10,BIHAR,230,Patna,1409,Dhanarua,245976,Manpur,62,1
10,BIHAR,230,Patna,1409,Dhanarua,245977,Anjni,80,63
10,BIHAR,230,Patna,1409,Dhanarua,245978,Gobindpur,47,12
10,BIHAR,230,Patna,1409,Dhanarua,245979,Khardiha,230,181
10,BIHAR,230,Patna,1409,Dhanarua,245980,Larha,98,22
10,BIHAR,230,Patna,1409,Dhanarua,245981,Sikoha,73,66
