MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
10,BIHAR,235,Aurangabad,1481,Aurangabad,253413,Bagaiya,166,59
10,BIHAR,235,Aurangabad,1481,Aurangabad,253414,Arazi Sohraiya,2,2
10,BIHAR,235,Aurangabad,1481,Aurangabad,253415,Phesar,289,192
10,BIHAR,235,Aurangabad,1481,Aurangabad,253416,Alampur,126,85
10,BIHAR,235,Aurangabad,1481,Aurangabad,253417,Sohraiya,10,8
10,BIHAR,235,Aurangabad,1481,Aurangabad,253418,Shahpur,61,46
10,BIHAR,235,Aurangabad,1481,Aurangabad,253419,Az Rakbe Sohraiya,23,1
10,BIHAR,235,Aurangabad,1481,Aurangabad,253420,Gamhari,237,121
10,BIHAR,235,Aurangabad,1481,Aurangabad,253421,Jaisri Bigha,32,25
10,BIHAR,235,Aurangabad,1481,Aurangabad,253422,Mirzapur,67,52
10,BIHAR,235,Aurangabad,1481,Aurangabad,253424,Bakhari,93,73
10,BIHAR,235,Aurangabad,1481,Aurangabad,253425,Baghoi Kalan,169,38
10,BIHAR,235,Aurangabad,1481,Aurangabad,253426,Baghoi Khurd,122,32
10,BIHAR,235,Aurangabad,1481,Aurangabad,253427,Mianpur,40,33
10,BIHAR,235,Aurangabad,1481,Aurangabad,253428,Semrahua,74,43
10,BIHAR,235,Aurangabad,1481,Aurangabad,253429,Kusa,64,26
10,BIHAR,235,Aurangabad,1481,Aurangabad,253431,Simri,64,4
10,BIHAR,235,Aurangabad,1481,Aurangabad,253433,Dosmha,142,32
10,BIHAR,235,Aurangabad,1481,Aurangabad,253434,Dabura,25,8
10,BIHAR,235,Aurangabad,1481,Aurangabad,253435,Senuari,147,1
10,BIHAR,235,Aurangabad,1481,Aurangabad,253439,Chatar Khas,109,34
10,BIHAR,235,Aurangabad,1481,Aurangabad,253440,Khairi,199,3
10,BIHAR,235,Aurangabad,1481,Aurangabad,253441,Chitwar Khap,41,4
10,BIHAR,235,Aurangabad,1481,Aurangabad,253443,Kirpa Bigha,40,16
10,BIHAR,235,Aurangabad,1481,Aurangabad,253445,Bakan,174,124
10,BIHAR,235,Aurangabad,1481,Aurangabad,253446,Dariapur,185,123
10,BIHAR,235,Aurangabad,1481,Aurangabad,253448,Basdihakalan,88,47
10,BIHAR,235,Aurangabad,1481,Aurangabad,253449,Khairi,5,3
10,BIHAR,235,Aurangabad,1481,Aurangabad,253450,Deuria Rustam,216,140
10,BIHAR,235,Aurangabad,1481,Aurangabad,253452,Jamalpur,121,49
10,BIHAR,235,Aurangabad,1481,Aurangabad,253454,Unthu,217,116
10,BIHAR,235,Aurangabad,1481,Aurangabad,253455,Banahi,54,18
10,BIHAR,235,Aurangabad,1481,Aurangabad,253456,Piraunta,284,250
10,BIHAR,235,Aurangabad,1481,Aurangabad,253460,Tetaria,116,35
10,BIHAR,235,Aurangabad,1481,Aurangabad,253464,Kusi,534,118
10,BIHAR,235,Aurangabad,1481,Aurangabad,253465,Parsa,45,5
10,BIHAR,235,Aurangabad,1481,Aurangabad,253469,Dhobaul,258,107
10,BIHAR,235,Aurangabad,1481,Aurangabad,253474,Dabura Khurd,151,11
10,BIHAR,235,Aurangabad,1481,Aurangabad,253475,Nirmal Bigha,52,2
10,BIHAR,235,Aurangabad,1481,Aurangabad,253479,Panrepur,70,51
10,BIHAR,235,Aurangabad,1481,Aurangabad,253480,Ora,216,81
10,BIHAR,235,Aurangabad,1481,Aurangabad,253481,Dehri,205,58
10,BIHAR,235,Aurangabad,1481,Aurangabad,253483,Rajpur,229,27
10,BIHAR,235,Aurangabad,1481,Aurangabad,253484,Dondi Bigha,12,8
10,BIHAR,235,Aurangabad,1481,Aurangabad,253485,Bazidpur,154,10
10,BIHAR,235,Aurangabad,1481,Aurangabad,253487,Majurkha,150,5
10,BIHAR,235,Aurangabad,1481,Aurangabad,253489,Hetampur,69,32
10,BIHAR,235,Aurangabad,1481,Aurangabad,253490,Barianwan,65,54
10,BIHAR,235,Aurangabad,1481,Aurangabad,253491,Kapasia,99,5
10,BIHAR,235,Aurangabad,1481,Aurangabad,253492,Khan,156,17
10,BIHAR,235,Aurangabad,1481,Aurangabad,253494,Pokhraha,113,2
10,BIHAR,235,Aurangabad,1481,Aurangabad,253495,Poiwan,273,68
10,BIHAR,235,Aurangabad,1481,Aurangabad,253496,Akauna,394,11
10,BIHAR,235,Aurangabad,1481,Aurangabad,253497,Inglish,38,2
10,BIHAR,235,Aurangabad,1481,Aurangabad,253500,Panre Khap,61,42
10,BIHAR,235,Aurangabad,1481,Aurangabad,253504,Beli,113,38
10,BIHAR,235,Aurangabad,1481,Aurangabad,253505,Majhar,254,69
10,BIHAR,235,Aurangabad,1481,Aurangabad,253507,Dhandhwa,208,64
10,BIHAR,235,Aurangabad,1481,Aurangabad,253508,Rajoi,149,34
10,BIHAR,235,Aurangabad,1481,Aurangabad,253511,Sokhea,60,30
10,BIHAR,235,Aurangabad,1481,Aurangabad,253512,Nehuta,244,1
10,BIHAR,235,Aurangabad,1481,Aurangabad,253514,Biseni,261,3
10,BIHAR,235,Aurangabad,1481,Aurangabad,253517,Badli,50,1
10,BIHAR,235,Aurangabad,1481,Aurangabad,253520,Bijoi,220,44
10,BIHAR,235,Aurangabad,1481,Aurangabad,253521,Khaira Sarim,60,36
10,BIHAR,235,Aurangabad,1481,Aurangabad,253524,Khaira,177,173
10,BIHAR,235,Aurangabad,1481,Aurangabad,253525,Kariawan,191,166
10,BIHAR,235,Aurangabad,1481,Aurangabad,253526,Chamardiha,60,5
10,BIHAR,235,Aurangabad,1481,Aurangabad,253529,Niman,102,53
10,BIHAR,235,Aurangabad,1481,Aurangabad,253530,Narsiha,165,29
10,BIHAR,235,Aurangabad,1481,Aurangabad,253532,Kanbehri,31,23
10,BIHAR,235,Aurangabad,1481,Aurangabad,253533,Karahra,99,10
10,BIHAR,235,Aurangabad,1481,Aurangabad,253534,Muraria,9,8
10,BIHAR,235,Aurangabad,1481,Aurangabad,253535,Bharwar,174,92
10,BIHAR,235,Aurangabad,1481,Aurangabad,253536,Sonbarsa,90,62
10,BIHAR,235,Aurangabad,1481,Aurangabad,253537,Yari,260,59
10,BIHAR,235,Aurangabad,1481,Aurangabad,253538,Hasauli Azarkbe,61,35
10,BIHAR,235,Aurangabad,1481,Aurangabad,253539,Anandpura,44,29
10,BIHAR,235,Aurangabad,1482,Barun,253540,Karahra,99,40
10,BIHAR,235,Aurangabad,1482,Barun,253541,Kalyanpur,97,1
10,BIHAR,235,Aurangabad,1482,Barun,253542,Hathikhap,122,32
10,BIHAR,235,Aurangabad,1482,Barun,253544,Barauli,239,38
10,BIHAR,235,Aurangabad,1482,Barun,253545,Kadirpura,99,28
10,BIHAR,235,Aurangabad,1482,Barun,253547,Kharjama,78,33
10,BIHAR,235,Aurangabad,1482,Barun,253548,Kathaha,312,43
10,BIHAR,235,Aurangabad,1482,Barun,253550,Bagahi,73,5
10,BIHAR,235,Aurangabad,1482,Barun,253551,Mahuari,115,42
10,BIHAR,235,Aurangabad,1482,Barun,253552,Dhuriya,128,33
