"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"Keshapur","","","","","1","10","291","217","74","74.57"
"Khutepal","","","","","1","10","123","48","75","39.02"
"Kidariras","1","1","0","0","1","5","153","34","119","22.22"
"Kodaripal","1","0","0","1","1","6","56","0","56","0.00"
"Kodenar","","","","","1","12","263","168","95","63.88"
"Koriras","","","","","1","13","149","60","89","40.27"
"Korkoti","1","1","0","0","1","6","166","30","136","18.07"
"Korlapal","","","","","1","11","310","246","64","79.35"
"Kuakonda","","","","","1","33","428","273","155","63.79"
"Kuhchepal","1","1","0","0","1","2","69","60","9","86.96"
"Kumharras","","","","","1","10","397","318","79","80.10"
"Kundeli","","","","","1","5","60","29","31","48.33"
"Kundenar","","","","","1","9","203","144","59","70.94"
"Kuper","","","","","1","9","268","179","89","66.79"
"Kutrem","1","1","0","0","1","8","123","63","60","51.22"
"Kutulnar","","","","","1","11","236","162","74","68.64"
"Lakharas","","","","","1","6","99","57","42","57.58"
"Lawa","1","1","0","0","1","2","44","44","0","100.00"
"Lendra","","","","","1","7","64","9","55","14.06"
"Madadi","","","","","1","11","190","103","87","54.21"
"Madase","","","","","1","12","358","291","67","81.28"
"Madenda","","","","","1","6","78","6","72","7.69"
"Madhpal","","","","","1","5","151","124","27","82.12"
"Madkamiras","","","","","1","8","105","61","44","58.10"
"Mahrahaurnar","","","","","1","10","84","16","68","19.05"
"Mahrakarka","","","","","1","11","178","6","172","3.37"
"Mailawada","","","","","1","26","391","236","155","60.36"
"Mangnar","","","","","1","11","227","122","105","53.74"
"Marjum","","","","","1","12","155","23","132","14.84"
"Masenar","","","","","1","12","203","148","55","72.91"
"Masodi","","","","","1","5","120","93","27","77.50"
"Matenar","","","","","1","13","362","271","91","74.86"
"Mathadi","","","","","1","11","143","45","98","31.47"
"Mendoli","","","","","1","8","103","28","75","27.18"
"Mendpal","1","1","0","0","1","5","48","45","3","93.75"
"Metapal","","","","","1","27","1012","787","225","77.77"
"Midkulnar","","","","","1","7","200","145","55","72.50"
"Mofalnar","","","","","1","13","383","249","134","65.01"
"Mokhpal","","","","","1","21","267","112","155","41.95"
"Molasnar","","","","","1","13","174","27","147","15.52"
"Muchnar","","","","","1","20","524","393","131","75.00"
"Muhander","1","1","0","0","1","3","177","150","27","84.75"
"Muler","1","0","0","1","1","8","65","0","65","0.00"
"Munaga","1","0","0","1","1","2","30","0","30","0.00"
"Murki","","","","","1","11","261","170","91","65.13"
"Muskel","","","","","1","6","68","29","39","42.65"
"Mustalnar","","","","","1","7","194","105","89","54.12"
"Nadenar","1","0","0","1","1","6","86","0","86","0.00"
"Nadiyapadar","","","","","1","1","12","1","11","8.33"
"Nagphani","","","","","1","12","211","163","48","77.25"
"Nagul","","","","","1","18","464","343","121","73.92"
"Nahadi","1","1","0","0","1","11","103","0","103","0.00"
"Nakulnar","","","","","1","15","241","153","88","63.49"
"Nayanar","1","0","0","1","1","8","66","0","66","0.00"
"Nelgoda","","","","","1","3","30","18","12","60.00"
"Nerli","","","","","1","5","159","132","27","83.02"
"Netapur","","","","","1","6","178","155","23","87.08"
"Neurnar","","","","","1","6","47","17","30","36.17"
"Nilawaya","1","1","0","0","1","7","119","111","8","93.28"
"Norli","1","1","0","0","1","1","38","30","8","78.95"
"Padhapur","","","","","1","3","84","53","31","63.10"
"Padmeta","","","","","1","5","93","80","13","86.02"
"Pahurnar","","","","","1","10","196","146","50","74.49"
"Palnar","","","","","1","22","458","252","206","55.02"
"Pandewar","","","","","1","7","225","181","44","80.44"
"Parcheli","","","","","1","27","329","93","236","28.27"
"Pedka","1","1","0","0","1","4","60","10","50","16.67"
"Penta","","","","","1","7","83","10","73","12.05"
"Perpa","","","","","1","6","107","56","51","52.34"
"Pinabacheli","","","","","1","3","81","60","21","74.07"
"Pirnar","","","","","1","4","48","4","44","8.33"
"Pondum","","","","","1","23","321","212","109","66.04"
"Porokameli","","","","","1","2","107","101","6","94.39"
"Potali","1","1","0","0","1","24","253","235","18","92.89"
"Pratapgiri","","","","","1","8","100","8","92","8.00"
"Pujaripal","1","1","0","0","1","3","40","37","3","92.50"
"Purangel","1","0","0","1","1","4","56","0","56","0.00"
"Purantarai","","","","","1","1","24","19","5","79.17"
"Purantarai","","","","","1","10","176","150","26","85.23"
"Reka","1","1","0","0","1","3","81","33","48","40.74"
"Renganar","","","","","1","12","104","56","48","53.85"
"Rewali","1","1","0","0","1","10","235","42","193","17.87"
"Ronje","","","","","1","16","331","243","88","73.41"
"Salnar","","","","","1","24","382","221","161","57.85"
"Samalwar","","","","","1","12","173","108","65","62.43"
"Sameli","","","","","1","19","305","7","298","2.30"
"Samgiri","","","","","1","10","103","30","73","29.13"
"Samlur","","","","","1","16","429","366","63","85.31"
"Siyanar","","","","","1","8","258","200","58","77.52"
"Surnar","","","","","1","16","252","0","252","0.00"
"Taneli","1","1","0","0","1","5","96","86","10","89.58"
"Tarlapal","","","","","1","8","113","5","108","4.42"
"Teknar","","","","","1","10","347","258","89","74.35"
"Telam","","","","","1","10","129","8","121","6.20"
"Tetam","","","","","1","8","72","20","52","27.78"
"Tikanpal","","","","","1","24","679","429","250","63.18"
"Tongpal","","","","","1","1","29","22","7","75.86"
"Toylanka","","","","","1","10","142","57","85","40.14"
"Tudparas","","","","","1","6","149","114","35","76.51"
"Tumakpal","","","","","1","19","223","16","207","7.17"
"Tumirgunda","1","0","0","1","1","18","315","0","315","0.00"
"Udela","","","","","1","3","56","29","27","51.79"
"Udenar","","","","","1","6","68","13","55","19.12"
"Upet","","","","","1","8","92","59","33","64.13"
"Total","39","29","0","10","219","2,375","48,078","29,081","18,997",""
