"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"Chodeya","","","","","1","5","206","187","19","90.78"
"Chorkidih","","","","","1","2","172","154","18","89.53"
"Chuhkandand","","","","","1","4","151","135","16","89.40"
"Daholi","","","","","1","3","171","155","16","90.64"
"Dakai  Alias Nawgai","","","","","1","12","451","380","71","84.26"
"Dand Kesra","1","1","0","0","1","3","146","173","-27","118.49"
"Dandgaon","","","","","1","7","395","355","40","89.87"
"Dandgaon","","","","","1","8","464","447","17","96.34"
"Dangbuda","","","","","1","11","360","254","106","70.56"
"Dara","","","","","1","3","79","71","8","89.87"
"Darima","","","","","1","10","491","428","63","87.17"
"Darridih","","","","","1","3","153","141","12","92.16"
"Daulatpur","","","","","1","3","57","50","7","87.72"
"Dawa","","","","","1","7","80","66","14","82.50"
"Deogarh","","","","","1","17","803","732","71","91.16"
"Deogarh","","","","","1","5","75","62","13","82.67"
"Deori","","","","","1","6","145","119","26","82.07"
"Deori","","","","","1","6","281","258","23","91.81"
"Deotikra","","","","","1","7","200","159","41","79.50"
"Dhanaura","","","","","1","6","133","105","28","78.95"
"Dhangawan","","","","","1","5","93","83","10","89.25"
"Dharampur","","","","","1","7","256","220","36","85.94"
"Dhaurpur","","","","","1","5","265","254","11","95.85"
"Dhekidoli","","","","","1","5","205","190","15","92.68"
"Dhelsara","","","","","1","12","349","297","52","85.10"
"Dhodha Kesra","","","","","1","5","144","116","28","80.56"
"Dhodhagaon","","","","","1","22","385","341","44","88.57"
"Digma","","","","","1","7","134","130","4","97.01"
"Doi","","","","","1","6","170","150","20","88.24"
"Dorna","","","","","1","7","292","264","28","90.41"
"Dumarbhawana","","","","","1","5","139","126","13","90.65"
"Dumardih","","","","","1","11","454","411","43","90.53"
"Dumardih","","","","","1","6","159","121","38","76.10"
"Dumki","","","","","1","5","162","140","22","86.42"
"Dundu","","","","","1","6","202","186","16","92.08"
"Erand","","","","","1","9","188","159","29","84.57"
"Fattepur","","","","","1","5","89","59","30","66.29"
"Fattepur","","","","","1","2","81","76","5","93.83"
"Fulchuhi","","","","","1","4","152","140","12","92.11"
"Gadhwira","","","","","1","5","318","293","25","92.14"
"Gagoli","","","","","1","5","192","166","26","86.46"
"Gahila","","","","","1","12","492","458","34","93.09"
"Gajar Munda","","","","","1","2","101","87","14","86.14"
"Ganeshpur","","","","","1","5","395","351","44","88.86"
"Gangapur","","","","","1","5","252","222","30","88.10"
"Gangapur Khurd","","","","","1","6","625","625","0","100.00"
"Ganjhadand","","","","","1","8","171","144","27","84.21"
"Gersa","","","","","1","8","321","276","45","85.98"
"Gersa","","","","","1","15","537","449","88","83.61"
"Getra","","","","","1","4","329","31","298","9.42"
"Ghaghari","","","","","1","5","143","124","19","86.71"
"Ghanghari","","","","","1","7","248","227","21","91.53"
"Ghatbarra","","","","","1","7","249","216","33","86.75"
"Ghoghra","","","","","1","10","372","350","22","94.09"
"Ghuchapur","","","","","1","6","146","129","17","88.36"
"Ghutrapara","","","","","1","5","326","226","100","69.33"
"Girhuldih","","","","","1","12","362","314","48","86.74"
"Goreyapipar","","","","","1","3","81","65","16","80.25"
"Gorta","","","","","1","5","334","248","86","74.25"
"Govindpur","","","","","1","10","216","194","22","89.81"
"Gujarwar","","","","","1","4","206","187","19","90.78"
"Gumga","","","","","1","11","286","244","42","85.31"
"Gumgara Kalan","","","","","1","10","463","418","45","90.28"
"Gumgara Khurd","","","","","1","7","251","217","34","86.45"
"Guturma","","","","","1","8","354","306","48","86.44"
"Hansdand","","","","","1","3","113","98","15","86.73"
"Hansuli","","","","","1","6","119","103","16","86.55"
"Hanumangarh","","","","","1","4","107","95","12","88.79"
"Hardisand","","","","","1","5","105","90","15","85.71"
"Hariharpur","","","","","1","4","143","133","10","93.01"
"Hariharpur","","","","","1","4","173","141","32","81.50"
"Harra Tikra","","","","","1","2","130","107","23","82.31"
"Harra Tikra","","","","","1","3","331","319","12","96.37"
"Harramar","","","","","1","6","254","144","110","56.69"
"Indarpur","","","","","1","5","98","79","19","80.61"
"Irgawan","","","","","1","5","208","168","40","80.77"
"Jagdishpur","","","","","1","2","192","155","37","80.73"
"Jaipur","","","","","1","1","36","28","8","77.78"
"Jaipur","","","","","1","10","472","378","94","80.08"
"Jajga","","","","","1","9","496","475","21","95.77"
"Jajga","","","","","1","8","462","322","140","69.70"
"Jama","","","","","1","2","79","72","7","91.14"
"Jamdhodhi","","","","","1","10","263","145","118","55.13"
"Jamdi","","","","","1","4","124","105","19","84.68"
"Jamdih","","","","","1","4","89","80","9","89.89"
"Jamdih","","","","","1","3","133","118","15","88.72"
"Jamgala","","","","","1","8","626","505","121","80.67"
"Jamgawan","","","","","1","8","257","209","48","81.32"
"Jamira","","","","","1","1","26","20","6","76.92"
"Jamjhariya","","","","","1","4","70","61","9","87.14"
"Jamkani","","","","","1","6","231","138","93","59.74"
"Jamoni","","","","","1","5","121","112","9","92.56"
"Janakpur","","","","","1","1","13","11","2","84.62"
"Jarakela","","","","","1","4","140","104","36","74.29"
"Jarhadih","","","","","1","2","47","39","8","82.98"
"Jarhadih","","","","","1","4","181","150","31","82.87"
"Jarhadih","","","","","1","1","52","46","6","88.46"
"Jhargawan","","","","","1","6","260","255","5","98.08"
"Jheradih","","","","","1","14","989","836","153","84.53"
"Jhirmiti","","","","","1","6","373","317","56","84.99"
"Jhumarpara","","","","","1","4","77","63","14","81.82"
"Jiwiliya","","","","","1","3","50","43","7","86.00"
"Jodhpur","","","","","1","2","188","176","12","93.62"
"Jogibandh","","","","","1","4","159","150","9","94.34"
"Jori","","","","","1","16","580","539","41","92.93"
"Judwani","","","","","1","2","183","170","13","92.90"
"Junadih","","","","","1","2","152","136","16","89.47"
"Kachhar","","","","","1","7","192","165","27","85.94"
"Kachhardih","","","","","1","2","93","85","8","91.40"
"Kadnai","","","","","1","8","266","158","108","59.40"
"Kakni","","","","","1","2","100","82","18","82.00"
"Kalapara","","","","","1","7","128","110","18","85.94"
"Kalcha","","","","","1","4","267","246","21","92.13"
"Kalgasa","","","","","1","3","164","135","29","82.32"
"Kalipur","","","","","1","6","196","185","11","94.39"
"Kaljiwa Alias  Maltipur","","","","","1","1","37","27","10","72.97"
"Kalyanpur","","","","","1","2","77","68","9","88.31"
"Kamleshwarpur","","","","","1","6","202","181","21","89.60"
"Kanchanpur","","","","","1","3","109","80","29","73.39"
"Kanchanpur","","","","","1","7","169","150","19","88.76"
"Kandraja","","","","","1","5","91","65","26","71.43"
"Kanthi","","","","","1","4","585","564","21","96.41"
"Kanti Prakashpur","","","","","1","10","246","208","38","84.55"
"Kapatbahari","","","","","1","6","377","292","85","77.45"
"Karabel","","","","","1","8","228","130","98","57.02"
"Karai","","","","","1","12","514","443","71","86.19"
"Karamha","","","","","1","5","181","149","32","82.32"
"Karanki","","","","","1","3","114","96","18","84.21"
"Karaundi","","","","","1","6","311","294","17","94.53"
"Kardana","","","","","1","8","211","200","11","94.79"
"Kardoni","","","","","1","1","36","32","4","88.89"
"Karesar","","","","","1","4","185","164","21","88.65"
"Kareya","","","","","1","6","125","105","20","84.00"
"Kargidih","","","","","1","5","96","75","21","78.13"
"Karji","","","","","1","12","547","538","9","98.35"
"Karmha","","","","","1","4","196","174","22","88.78"
"Karouli","","","","","1","13","392","342","50","87.24"
"Karra","","","","","1","1","53","51","2","96.23"
"Karra","","","","","1","1","143","121","22","84.62"
"Kathbudha","","","","","1","1","61","46","15","75.41"
"Kathmunda","","","","","1","5","75","63","12","84.00"
"Katinda","","","","","1","11","292","257","35","88.01"
"Katkalo","","","","","1","15","644","486","158","75.47"
"Katkalo","","","","","1","5","216","191","25","88.43"
"Katkona","","","","","1","9","479","432","47","90.19"
"Kawalgiri","","","","","1","3","267","251","16","94.01"
"Kedma","","","","","1","6","238","129","109","54.20"
"Kenapara","","","","","1","10","443","376","67","84.88"
"Keora","","","","","1","1","107","87","20","81.31"
"Keori","","","","","1","6","302","252","50","83.44"
"Kepi","","","","","1","9","307","259","48","84.36"
"Kera Kachhar","","","","","1","4","89","83","6","93.26"
"Kerju","","","","","1","11","630","514","116","81.59"
"Kesara","1","1","0","0","1","8","340","312","28","91.76"
"Keshgawan","","","","","1","4","328","271","57","82.62"
"Keshma","","","","","1","5","249","200","49","80.32"
"Keshopur","","","","","1","5","326","314","12","96.32"
"Kete","","","","","1","6","109","97","12","88.99"
"Khadadorna","","","","","1","6","172","134","38","77.91"
"Khaddhuwa","","","","","1","7","299","284","15","94.98"
"Khadgaon","","","","","1","8","271","185","86","68.27"
"Khairwar","","","","","1","16","570","462","108","81.05"
"Khajuri","","","","","1","7","290","217","73","74.83"
"Khala","","","","","1","9","303","282","21","93.07"
"Khaliwa","","","","","1","2","544","501","43","92.10"
"Khalpondi","","","","","1","10","494","404","90","81.78"
"Khamhariya","","","","","1","5","364","335","29","92.03"
"Kharakona","","","","","1","8","340","290","50","85.29"
"Kharsura","","","","","1","11","243","218","25","89.71"
"Khodri","","","","","1","2","200","194","6","97.00"
"Khondhala","","","","","1","8","257","233","24","90.66"
"Khujhi","","","","","1","3","41","3","38","7.32"
"Khurandih","","","","","1","4","88","74","14","84.09"
"Khutiya","","","","","1","4","259","207","52","79.92"
"Kirkima","","","","","1","11","367","340","27","92.64"
"Kishunnagar","","","","","1","2","121","113","8","93.39"
"Kishunpur","","","","","1","3","75","59","16","78.67"
"Kishunpur","","","","","1","5","137","130","7","94.89"
"Koilari","","","","","1","4","199","175","24","87.94"
"Koldiha","","","","","1","5","93","82","11","88.17"
"Korandha","","","","","1","6","234","186","48","79.49"
"Korima","","","","","1","9","348","282","66","81.03"
"Korja","","","","","1","8","591","496","95","83.93"
"Kosanga","","","","","1","6","423","330","93","78.01"
"Kot","","","","","1","19","706","504","202","71.39"
"Kot","","","","","1","9","601","536","65","89.18"
