"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"Temri","","","","","1","1","258","246","12","95.35"
"Thakurain Tola","","","","","1","1","92","87","5","94.57"
"Thanaud","","","","","1","1","1121","1107","14","98.75"
"Thelka","","","","","1","1","125","125","0","100.00"
"Thengabhat","","","","","1","1","248","234","14","94.35"
"Tirga","","","","","1","1","691","690","1","99.86"
"Titurghat","","","","","1","1","169","169","0","100.00"
"Tulsi","","","","","1","1","203","196","7","96.55"
"Tumakalan","","","","","1","1","253","246","7","97.23"
"Tumakhurd","","","","","1","1","87","87","0","100.00"
"Ufra","","","","","1","1","231","207","24","89.61"
"Umarpoti","","","","","1","1","89","89","0","100.00"
"Umarpoti","","","","","1","1","371","371","0","100.00"
"Vinayakpur","","","","","1","1","598","597","1","99.83"
"Total","0","0","0","0","385","427","1,09,469","1,04,787","4,682",""
