MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
29,KARNATAKA,563,Uttara Kannada,5481,Yellapur ,602999,Vanakemane,15,15
29,KARNATAKA,563,Uttara Kannada,5481,Yellapur ,603000,Kundargi,117,117
29,KARNATAKA,563,Uttara Kannada,5481,Yellapur ,603001,Hasalmane,5,5
29,KARNATAKA,563,Uttara Kannada,5481,Yellapur ,603002,Bellambi,70,70
29,KARNATAKA,563,Uttara Kannada,5481,Yellapur ,603003,Sampekoppa,13,13
29,KARNATAKA,563,Uttara Kannada,5481,Yellapur ,603004,Beejanakoppa,64,56
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603005,Yerebail,386,208
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603006,Hulihonda,189,162
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603007,Agadi,685,578
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603008,Nandikatta,3699,3430
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603009,Ugginkeri,617,569
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603010,Gunjavati,318,284
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603012,Balehalli ,60,44
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603013,Kusur,378,375
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603014,Indoor,2050,1943
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603015,Hungunda,2011,1910
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603016,Wadagatta,869,756
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603017,Bachanaki,655,500
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603018,Kopp  (Ind),1914,1802
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603019,Kargolli,302,302
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603020,Tamyankoppa,240,236
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603021,Chowdalli,707,631
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603022,Kyasankeri,210,188
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603023,Teginkoppa,58,30
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603024,Pur,22,22
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603025,Nyasargi,892,820
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603026,Kundargi,87,74
29,KARNATAKA,563,Uttara Kannada,5482,Mundgod ,603027,Sanavalli,423,423
