"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"Abdalpur","","","","","1","1","124","107","17","86.29"
"Abdalpur Pipra","","","","","1","1","111","36","75","32.43"
"Abdhara","","","","","1","1","192","98","94","51.04"
"Abdul Rahmanpur","","","","","1","1","1","0","1","0.00"
"Abdullah Chak","","","","","1","1","177","173","4","97.74"
"Abdullah Chak","","","","","1","1","179","24","155","13.41"
"Abgilla","","","","","1","1","128","79","49","61.72"
"Abupur Lodipur","","","","","1","1","214","77","137","35.98"
"Achhua","1","1","0","0","1","1","533","386","147","72.42"
"Achuara","","","","","1","1","395","260","135","65.82"
"Adampur","","","","","1","1","235","203","32","86.38"
"Adampur","","","","","1","1","169","168","1","99.41"
"Adampur Piprawan","","","","","1","1","207","192","15","92.75"
"Adhpa","","","","","1","1","441","251","190","56.92"
"Adla","","","","","1","3","186","104","82","55.91"
"Adlipur","","","","","1","1","82","36","46","43.90"
"Agwanpur","","","","","1","2","634","420","214","66.25"
"Ahiapur  Maner","","","","","1","5","954","623","331","65.30"
"Ahmadpur Bakawan","","","","","1","2","52","31","21","59.62"
"Ahranwan","","","","","1","1","364","142","222","39.01"
"Ahuara","","","","","1","1","133","111","22","83.46"
"Aidal Chak","","","","","1","1","19","12","7","63.16"
"Aiman Bigha","","","","","1","1","280","148","132","52.86"
"Ainio","","","","","1","1","124","93","31","75.00"
"Ajawan","","","","","1","2","423","312","111","73.76"
"Ajda","","","","","1","1","214","121","93","56.54"
"Akauna","","","","","1","1","106","84","22","79.25"
"Akauna","","","","","1","2","135","40","95","29.63"
"Akbarpur","","","","","1","2","712","360","352","50.56"
"Akbarpur","","","","","1","1","433","329","104","75.98"
"Akbarpur","","","","","1","1","222","216","6","97.30"
"Akharia","","","","","1","1","5","4","1","80.00"
"Akhtiarpur","","","","","1","1","200","161","39","80.50"
"Akhtiarpur","","","","","1","3","636","296","340","46.54"
"Akhtiarpur Pali","","","","","1","1","93","54","39","58.06"
"Alabakhshpur","","","","","1","3","759","474","285","62.45"
"Alampur","","","","","1","2","59","57","2","96.61"
"Alampur Gonpura","","","","","1","17","1264","894","370","70.73"
"Alawalpur","","","","","1","5","1032","725","307","70.25"
"Alawalpur","","","","","1","1","48","14","34","29.17"
"Alawalpur","","","","","1","3","341","159","182","46.63"
"Alawalpur","","","","","1","1","246","170","76","69.11"
"Alipur","","","","","1","1","74","43","31","58.11"
"Alipur","","","","","1","1","426","354","72","83.10"
"Alipur","","","","","1","1","250","198","52","79.20"
"Alipur","","","","","1","1","137","55","82","40.15"
"Alipur Bihta","","","","","1","1","2272","1013","1259","44.59"
"Amahra","","","","","1","1","812","636","176","78.33"
"Amarpur","","","","","1","1","301","109","192","36.21"
"Amarpura","","","","","1","1","172","102","70","59.30"
"Amarpura","","","","","1","1","116","57","59","49.14"
"Aminabad","1","1","0","0","1","2","604","268","336","44.37"
"Amwa","","","","","1","1","75","40","35","53.33"
"Anandpur","1","1","0","0","1","1","1271","961","310","75.61"
"Anauli","","","","","1","1","1","1","0","100.00"
"Anda","","","","","1","1","443","350","93","79.01"
"Andehri","","","","","1","2","211","94","117","44.55"
"Anharipur","","","","","1","1","77","51","26","66.23"
"Anjni","","","","","1","1","80","63","17","78.75"
