MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
32,KERALA,594,Thrissur,5654,Thrissur,627856,Venginissery (CT),1239,1239
32,KERALA,594,Thrissur,5654,Thrissur,627857,Kodannur (CT),2278,2278
32,KERALA,594,Thrissur,5654,Thrissur,627858,Anthicad (CT),2086,2086
32,KERALA,594,Thrissur,5654,Thrissur,627859,Padiyam (CT),2666,2666
32,KERALA,594,Thrissur,5654,Thrissur,627860,Vadakkummuri (CT),935,935
32,KERALA,594,Thrissur,5654,Thrissur,627861,Kizhakkummuri (CT),981,981
32,KERALA,594,Thrissur,5654,Thrissur,627862,Cherpu (CT),4197,4197
32,KERALA,594,Thrissur,5654,Thrissur,627863,Paralam (CT),1655,1655
32,KERALA,594,Thrissur,5654,Thrissur,627864,Chevvoor (CT),3887,3887
32,KERALA,594,Thrissur,5654,Thrissur,627865,Vallachira (CT),3167,3167
32,KERALA,594,Thrissur,5654,Thrissur,627866,Oorakam (CT),3337,3337
32,KERALA,594,Thrissur,5654,Thrissur,627867,Kurumpilavu (CT),1868,1868
32,KERALA,594,Thrissur,5654,Thrissur,627868,Kizhuppillikkara (CT),2633,2633
32,KERALA,594,Thrissur,5654,Thrissur,627869,Thanniyam (CT),3468,3468
32,KERALA,594,Thrissur,5655,Kodungallur,627870,Koolimuttam,2506,2506
32,KERALA,594,Thrissur,5655,Kodungallur,627871,Padinjare Vemballur,2439,2439
32,KERALA,594,Thrissur,5655,Kodungallur,627872,Azhikode,4632,4632
32,KERALA,594,Thrissur,5655,Kodungallur,627873,Edathiruthy (CT),3800,3800
32,KERALA,594,Thrissur,5655,Kodungallur,627874,Chendrappini (CT),1410,1410
32,KERALA,594,Thrissur,5655,Kodungallur,627877,Pappinivattom (CT),2951,2951
32,KERALA,594,Thrissur,5655,Kodungallur,627878,Panangad (CT),2951,2951
32,KERALA,594,Thrissur,5655,Kodungallur,627879,Edavilangu (CT),4995,4995
32,KERALA,594,Thrissur,5655,Kodungallur,627880,Ala (CT),14,14
32,KERALA,594,Thrissur,5655,Kodungallur,627881,Pallippuram (CT),7,7
32,KERALA,594,Thrissur,5655,Kodungallur,627882,Methala (CT),9397,9397
32,KERALA,594,Thrissur,5655,Kodungallur,627883,Poyya (CT),8898,8898
32,KERALA,594,Thrissur,5655,Kodungallur,627884,Madathumpady (CT),10,10
32,KERALA,594,Thrissur,5655,Kodungallur,627885,Eriyad (OG),6334,6334
32,KERALA,594,Thrissur,5656,Mukundapuram,627886,Karalam (Part),3532,3532
32,KERALA,594,Thrissur,5656,Mukundapuram,627887,Thottippal,2364,2364
32,KERALA,594,Thrissur,5656,Mukundapuram,627888,Kallur,5879,5879
32,KERALA,594,Thrissur,5656,Mukundapuram,627890,Mupliyam,5228,5228
32,KERALA,594,Thrissur,5656,Mukundapuram,627891,Nandipulam,320,320
32,KERALA,594,Thrissur,5656,Mukundapuram,627892,Chengallur,4283,4283
32,KERALA,594,Thrissur,5656,Mukundapuram,627893,Nellayi,2277,2277
32,KERALA,594,Thrissur,5656,Mukundapuram,627894,Anandapuram,3174,3174
32,KERALA,594,Thrissur,5656,Mukundapuram,627895,Muriyad,5875,5875
32,KERALA,594,Thrissur,5656,Mukundapuram,627896,Irinjalakuda (Part),559,559
32,KERALA,594,Thrissur,5656,Mukundapuram,627897,Kaduppassery,1972,1972
32,KERALA,594,Thrissur,5656,Mukundapuram,627900,Vellikulangara,15058,15058
32,KERALA,594,Thrissur,5656,Mukundapuram,627901,Kuttichira,4668,4668
32,KERALA,594,Thrissur,5656,Mukundapuram,627902,Kodassery ,37,37
32,KERALA,594,Thrissur,5656,Mukundapuram,627904,Elanjipra,5314,5314
32,KERALA,594,Thrissur,5656,Mukundapuram,627905,Alur,16,16
32,KERALA,594,Thrissur,5656,Mukundapuram,627906,Thazhekkad,10398,10398
32,KERALA,594,Thrissur,5656,Mukundapuram,627907,Kottanellur,1879,1879
32,KERALA,594,Thrissur,5656,Mukundapuram,627908,Vallivattom,3078,3078
32,KERALA,594,Thrissur,5656,Mukundapuram,627909,Karumathra,868,868
32,KERALA,594,Thrissur,5656,Mukundapuram,627910,Puthenchira,9880,9880
32,KERALA,594,Thrissur,5656,Mukundapuram,627911,Vadakkumbhagom,2636,2636
32,KERALA,594,Thrissur,5656,Mukundapuram,627912,Annallur,8,8
32,KERALA,594,Thrissur,5656,Mukundapuram,627913,Melur,7967,7967
32,KERALA,594,Thrissur,5656,Mukundapuram,627914,Kizhakkummuri,11958,11958
32,KERALA,594,Thrissur,5656,Mukundapuram,627915,Alathur,10123,10123
32,KERALA,594,Thrissur,5656,Mukundapuram,627916,Kuruvilassery,20,20
32,KERALA,594,Thrissur,5656,Mukundapuram,627917,Kakkulissery,5478,5478
32,KERALA,594,Thrissur,5656,Mukundapuram,627918,Thirumukkulam,45,45
32,KERALA,594,Thrissur,5656,Mukundapuram,627919,Trikkur (CT),485,485
32,KERALA,594,Thrissur,5656,Mukundapuram,627920,Nenmenikkara (CT),9400,9400
32,KERALA,594,Thrissur,5656,Mukundapuram,627922,Puthukkad (CT),3120,3120
32,KERALA,594,Thrissur,5656,Mukundapuram,627923,Parappukkara (CT),9922,9922
32,KERALA,594,Thrissur,5656,Mukundapuram,627924,Kattur (CT),3603,3603
32,KERALA,594,Thrissur,5656,Mukundapuram,627925,Porathissery (CT),2828,2828
