MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
32,KERALA,588,Kasaragod,5630,Kasaragod,627057,Pavoor,1253,1253
32,KERALA,588,Kasaragod,5630,Kasaragod,627058,Vorkady,1001,1001
32,KERALA,588,Kasaragod,5630,Kasaragod,627059,Pathur,551,551
32,KERALA,588,Kasaragod,5630,Kasaragod,627060,Kodalamogaru,974,974
32,KERALA,588,Kasaragod,5630,Kasaragod,627061,Koliyoor,284,284
32,KERALA,588,Kasaragod,5630,Kasaragod,627062,Kaliyoor,341,341
32,KERALA,588,Kasaragod,5630,Kasaragod,627063,Talikala,350,350
32,KERALA,588,Kasaragod,5630,Kasaragod,627064,Meenja,683,683
32,KERALA,588,Kasaragod,5630,Kasaragod,627065,Kadambar,269,269
32,KERALA,588,Kasaragod,5630,Kasaragod,627066,Moodambail,676,676
32,KERALA,588,Kasaragod,5630,Kasaragod,627067,Kuloor,543,543
32,KERALA,588,Kasaragod,5630,Kasaragod,627068,Majibail,299,299
32,KERALA,588,Kasaragod,5630,Kasaragod,627069,Badaje,1239,1239
32,KERALA,588,Kasaragod,5630,Kasaragod,627070,Mulinja,643,643
32,KERALA,588,Kasaragod,5630,Kasaragod,627071,Kodibail,584,584
32,KERALA,588,Kasaragod,5630,Kasaragod,627072,Ichilangod,288,288
32,KERALA,588,Kasaragod,5630,Kasaragod,627073,Heroor,359,359
32,KERALA,588,Kasaragod,5630,Kasaragod,627074,Kubanoor,310,310
32,KERALA,588,Kasaragod,5630,Kasaragod,627075,Bekoor,326,326
32,KERALA,588,Kasaragod,5630,Kasaragod,627076,Kayyar,365,365
32,KERALA,588,Kasaragod,5630,Kasaragod,627077,Kudalmarkala,950,950
32,KERALA,588,Kasaragod,5630,Kasaragod,627078,Paivalike,1266,1266
32,KERALA,588,Kasaragod,5630,Kasaragod,627079,Chippar,325,325
32,KERALA,588,Kasaragod,5630,Kasaragod,627080,Bayar,1769,1769
32,KERALA,588,Kasaragod,5630,Kasaragod,627081,Badoor,913,913
32,KERALA,588,Kasaragod,5630,Kasaragod,627082,Angadimogaru,329,329
32,KERALA,588,Kasaragod,5630,Kasaragod,627083,Mugu,694,694
32,KERALA,588,Kasaragod,5630,Kasaragod,627084,Maire,995,995
32,KERALA,588,Kasaragod,5630,Kasaragod,627085,Enmakaje,1912,1912
32,KERALA,588,Kasaragod,5630,Kasaragod,627086,Kattukukke,651,651
32,KERALA,588,Kasaragod,5630,Kasaragod,627087,Padre,576,576
32,KERALA,588,Kasaragod,5630,Kasaragod,627088,Badiyadka,1551,1551
32,KERALA,588,Kasaragod,5630,Kasaragod,627089,Nirchal,1578,1578
32,KERALA,588,Kasaragod,5630,Kasaragod,627090,Bela,1240,1240
32,KERALA,588,Kasaragod,5630,Kasaragod,627091,Puthige,627,627
32,KERALA,588,Kasaragod,5630,Kasaragod,627092,Edanad,345,345
32,KERALA,588,Kasaragod,5630,Kasaragod,627093,Kannur,352,352
32,KERALA,588,Kasaragod,5630,Kasaragod,627094,Kidoor,643,643
32,KERALA,588,Kasaragod,5630,Kasaragod,627095,Ujarulvar,324,324
32,KERALA,588,Kasaragod,5630,Kasaragod,627096,Bombrana,324,324
32,KERALA,588,Kasaragod,5630,Kasaragod,627097,Arikady,969,969
32,KERALA,588,Kasaragod,5630,Kasaragod,627098,Ichilampady,324,324
32,KERALA,588,Kasaragod,5630,Kasaragod,627099,Patla,657,657
32,KERALA,588,Kasaragod,5630,Kasaragod,627100,Kalnad,2258,2258
32,KERALA,588,Kasaragod,5630,Kasaragod,627101,Perumbala,959,959
32,KERALA,588,Kasaragod,5630,Kasaragod,627102,Thekkil,1643,1643
32,KERALA,588,Kasaragod,5630,Kasaragod,627103,Muttathody,2268,2268
32,KERALA,588,Kasaragod,5630,Kasaragod,627104,Pady,948,948
32,KERALA,588,Kasaragod,5630,Kasaragod,627105,Nekraje,1258,1258
32,KERALA,588,Kasaragod,5630,Kasaragod,627106,Ubrangala,691,691
32,KERALA,588,Kasaragod,5630,Kasaragod,627107,Kumbadaje,2447,2447
32,KERALA,588,Kasaragod,5630,Kasaragod,627108,Nettanige,1878,1878
32,KERALA,588,Kasaragod,5630,Kasaragod,627109,Bellur,1322,1322
32,KERALA,588,Kasaragod,5630,Kasaragod,627110,Adhur,1956,1956
32,KERALA,588,Kasaragod,5630,Kasaragod,627111,Karadka,1575,1575
32,KERALA,588,Kasaragod,5630,Kasaragod,627112,Muliyar,3475,3475
32,KERALA,588,Kasaragod,5630,Kasaragod,627113,Kolathur,1250,1250
32,KERALA,588,Kasaragod,5630,Kasaragod,627114,Bedadka,1904,1904
32,KERALA,588,Kasaragod,5630,Kasaragod,627115,Munnad,1022,1022
32,KERALA,588,Kasaragod,5630,Kasaragod,627116,Kuttikole,976,976
