MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215989,Kalapani,445,42
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215991,Tharhi,339,214
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215992,Pipra,107,59
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215993,Kotaraha,128,64
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215994,Rampurwa,726,118
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215995,Lachhmipur,615,449
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215996,Daruabari,205,139
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215997,Santpur,394,388
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215998,Soharia,269,207
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,215999,Parsauni,37,5
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216000,Balgangwa,443,202
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216001,Jharharwa,128,88
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216002,Shiunaha,419,236
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216003,Champapur,923,603
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216004,Narainapur,67,53
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216005,Gonauli,8,8
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216006,Malkauli,174,91
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216008,Satchubanwa,124,56
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216009,Pipra,306,129
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216010,Songaharwa,157,124
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216011,Dardari,321,152
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216012,Misraulia,335,209
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216013,Kotraha,357,177
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216014,Naurangiya,711,348
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216015,Kerai,120,91
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216016,Berai,92,78
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216017,Ghurauli,93,83
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216018,Amhat,222,106
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216019,Mohna,559,275
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216020,Matiaria,631,272
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216021,Amwa,260,139
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216022,Katharwa,232,120
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216023,Dewtaha,139,70
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216024,Mahuawa,231,156
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216025,Bankatwa,251,166
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216026,Semra,234,195
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216027,Harnatanr,302,287
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216028,Mahdewa,320,145
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216029,Bairiya Kalan,289,244
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216030,Bairiya Khurd,398,222
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216031,Chhatraul,320,179
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216033,Jarar,332,296
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216034,Sinagahi,34,26
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216035,Balua,629,425
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216037,Belahwa,895,180
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216038,Pachrukha,528,276
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216039,Madanpur,330,101
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216040,Rampurwa,233,177
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216041,Rampur,574,162
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216042,Naakar Rampur,491,301
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216043,Jamunapur,140,28
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216044,Pipra Dharauli,265,161
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216047,Dudhaura,230,160
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216048,Karmaha,113,66
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216050,Batsara,224,54
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216051,Sidhawa,364,154
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216052,Naraingarh,134,92
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216056,Majhauwa,272,233
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216057,Bakulia,372,173
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216058,Khamaura,270,113
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216060,Misraulia,35,28
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216061,Dewriya,192,107
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216062,Bharchhi,296,203
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216065,PandarKhap,122,54
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216066,Barba Kalan,309,181
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216067,Tariwanwa,378,280
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216068,Kunai Lachhmipur,239,203
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216069,Bhelahi,304,249
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216070,Mainahamothia,96,69
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216071,Jamira,295,220
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216072,Nawatanwa,549,415
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216073,Tikulia,96,68
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216075,Paorha,85,64
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216077,Dharahia,226,187
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216078,Hathiwanwan,219,69
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216079,Dholbajwa,477,107
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216080,Gangaulia,104,77
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216081,Darhia,172,116
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216082,Shiwraha,158,125
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216083,Kerai Berai,225,168
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216084,Marjadpur,347,143
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216085,Ratanpurwa,183,6
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216086,Lachhmipur,57,11
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216088,Bhitaha,151,80
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216089,Kadamha,377,157
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216090,Chiutaha,592,340
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216091,Bairagi Sonbarsa,454,310
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216092,Serahwa,270,141
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216093,Pipra,2,1
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216094,Balkahwa,197,22
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216095,Bairati ,128,94
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216097,Kharhat,672,208
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216098,Tonwa,79,44
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216099,Barwa,225,113
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216100,Belwachakhni,183,103
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216101,Bariarwa,174,123
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216102,Sapahi,83,45
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216103,Mahuawa,212,124
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216104,Tri-Bhauni,215,121
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216105,Barwa,88,5
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216106,Sirji Barhampur,230,137
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216107,Bharauliya,268,154
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216108,Shiuna,144,63
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216109,Ramauliya,109,46
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216110,Paikaulia,356,268
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216112,Katkuina,228,182
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216113,Medraul,82,81
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216114,Semra,801,647
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216115,Khurharia,102,94
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216116,Panchgarwa,490,242
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216117,Jhankaul,122,108
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216118,Tarwalia,355,204
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216120,Singari,279,225
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216123,Patherwa,169,49
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216124,Pharsahni,231,42
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216126,Bauridouri,263,138
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216127,Nayaganw,218,108
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216128,Ausani,388,204
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216129,Mangalpur,486,346
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216130,Pokharbhinda,164,104
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216131,Sukhban,228,167
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216132,Goiti,219,167
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216133,Amadih,2,1
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216134,Bansganw,253,156
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216135,Sabeya Musai,131,72
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216138,Gorkati,164,98
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216139,Bindauliya,234,107
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216140,Mahuar,356,249
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216141,Bangaria,66,65
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216143,Narwal,621,185
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216144,Pokharbhinda,63,14
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216146,Barwal,598,82
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216149,Serahwa,287,220
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216150,Dhandhi,78,71
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216152,Turki,64,60
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216153,Semarkol,42,37
10,BIHAR,203,Pashchim Champaran,1013,Sidhaw,216155,Pipra,18,16
